entry_id,code,role
1762,237990,test
1763,237990,examples
1764,237990,validation
1765,237990,test
1766,237990,training
1767,237990,test
1768,237990,training
1769,237990,test
1770,237990,examples
1771,237990,validation
1772,237990,training
1773,237990,examples
1774,237990,training
1775,237990,validation
1776,237990,examples
1777,237990,training
1778,237990,validation
1779,237990,examples
1780,237990,training
1781,237990,test
1782,237990,examples
1783,237990,examples
1784,237990,examples
1785,237990,training
1786,237990,training
1787,237990,training
1788,237990,validation
1789,237990,training
1790,237990,validation
1791,237990,validation
1792,237990,validation
1793,237990,training
1794,237990,training
1795,237990,training
1796,237990,test
1797,237990,examples
1798,237990,training
1799,237990,examples
1800,237990,validation
1801,238110,training
1802,238110,training
1803,238110,training
1804,238110,examples
1805,238110,examples
1806,238110,examples
1807,238110,examples
1808,238110,training
1809,238110,test
1810,238110,examples
1811,238110,validation
1812,238110,test
1813,238110,training
1814,238110,validation
1815,238110,validation
1816,238120,validation
1817,238120,validation
1818,238120,training
1819,238120,examples
1820,238120,examples
1821,238120,training
1822,238120,examples
1823,238120,examples
1824,238120,training
1825,238120,training
1826,238120,validation
1827,238120,training
1828,238120,test
1829,238120,examples
1830,238120,test
1831,238130,examples
1832,238130,validation
1833,238130,examples
1834,238130,training
1835,238130,training
1836,238130,training
1837,238130,training
1838,238130,examples
1839,238130,test
1840,238130,training
1841,238130,validation
1842,238130,validation
1843,238130,test
1844,238130,examples
1845,238130,examples
1846,238130,training
1847,238140,examples
1848,238140,training
1849,238140,examples
1850,238140,training
1851,238140,training
1852,238140,test
1853,238140,training
1854,238140,training
1855,238140,validation
1856,238140,training
1857,238140,examples
1858,238140,training
1859,238140,test
1860,238140,examples
1861,238140,examples
1862,238140,test
1863,238140,examples
1864,238140,training
1865,238140,validation
1866,238140,validation
1867,238140,validation
1868,238150,validation
1869,238150,test
1870,238150,examples
1871,238150,test
1872,238150,validation
1873,238150,training
1874,238150,training
1875,238150,training
1876,238150,examples
1877,238150,examples
1878,238150,training
1879,238160,validation
1880,238160,examples
1881,238160,examples
1882,238160,test
1883,238160,test
1884,238160,training
1885,238160,training
1886,238160,training
1887,238160,examples
1888,238160,examples
1889,238160,validation
1890,238160,training
1891,238160,training
1892,238160,test
1893,238160,training
1894,238160,validation
1895,238160,examples
1896,238170,examples
1897,238170,examples
1898,238170,training
1899,238170,examples
1900,238170,test
1901,238170,training
1902,238170,test
1903,238170,examples
1904,238170,validation
1905,238170,validation
1906,238170,training
1907,238170,validation
1908,238170,training
1909,238190,validation
1910,238190,examples
1911,238190,examples
1912,238190,examples
1913,238190,test
1914,238190,examples
1915,238190,validation
1916,238190,training
1917,238190,training
1918,238190,test
1919,238190,test
1920,238190,training
1921,238190,training
1922,238190,training
1923,238190,validation
1924,238190,examples
1925,238190,examples
1926,238190,validation
1927,238190,training
1928,238190,training
1929,238190,training
1930,238210,examples
1931,238210,test
1932,238210,examples
1933,238210,examples
1934,238210,training
1935,238210,training
1936,238210,training
1937,238210,training
1938,238210,examples
1939,238210,training
1940,238210,training
1941,238210,test
1942,238210,examples
1943,238210,training
1944,238210,test
1945,238210,validation
1946,238210,examples
1947,238210,examples
1948,238210,training
1949,238210,examples
1950,238210,test
1951,238210,validation
1952,238210,test
1953,238210,training
1954,238210,training
1955,238210,validation
1956,238210,training
1957,238210,examples
1958,238210,training
1959,238210,validation
1960,238210,validation
1961,238210,test
1962,238210,validation
1963,238210,examples
1964,238210,training
1965,238210,examples
1966,238210,examples
1967,238210,validation
1968,238210,training
1969,238210,training
1970,238210,training
1971,238210,training
1972,238210,test
1973,238210,validation
1974,238210,examples
1975,238210,validation
1976,238210,validation
1977,238210,examples
1978,238210,examples
1979,238220,test
1980,238220,examples
1981,238220,validation
1982,238220,examples
1983,238220,validation
1984,238220,validation
1985,238220,examples
1986,238220,training
1987,238220,training
1988,238220,examples
1989,238220,validation
1990,238220,validation
1991,238220,examples
1992,238220,test
1993,238220,training
1994,238220,test
1995,238220,validation
1996,238220,examples
1997,238220,training
1998,238220,examples
1999,238220,training
2000,238220,examples
2001,238220,examples
2002,238220,training
2003,238220,test
2004,238220,validation
2005,238220,training
2006,238220,examples
2007,238220,training
2008,238220,examples
2009,238220,test
2010,238220,examples
2011,238220,validation
2012,238220,training
2013,238220,training
2014,238220,training
2015,238220,training
2016,238220,training
2017,238220,training
2018,238220,test
2019,238220,validation
2020,238220,examples
2021,238220,training
2022,238220,examples
2023,238220,test
2024,238220,training
2025,238220,training
2026,238220,test
2027,238220,training
2028,238220,training
2029,238220,test
2030,238220,training
2031,238220,validation
2032,238220,test
2033,238220,validation
2034,238220,examples
2035,238220,training
2036,238220,training
2037,238220,examples
2038,238220,examples
2039,238220,examples
2040,238220,examples
2041,238220,validation
2042,238220,training
2043,238220,training
2044,238220,validation
2045,238220,training
2046,238220,test
2047,238220,validation
2048,238220,validation
2049,238220,test
2050,238220,training
2051,238220,examples
2052,238220,examples
2053,238220,training
2054,238220,examples
2055,238220,examples
2056,238290,examples
2057,238290,training
2058,238290,validation
2059,238290,validation
2060,238290,validation
2061,238290,examples
2062,238290,validation
2063,238290,examples
2064,238290,training
2065,238290,test
2066,238290,training
2067,238290,validation
2068,238290,training
2069,238290,training
2070,238290,training
2071,238290,examples
2072,238290,examples
2073,238290,training
2074,238290,examples
2075,238290,training
2076,238290,training
2077,238290,examples
2078,238290,examples
2079,238290,examples
2080,238290,examples
2081,238290,training
2082,238290,test
2083,238290,test
2084,238290,training
2085,238290,training
2086,238290,validation
2087,238290,training
2088,238290,validation
2089,238290,training
2090,238290,examples
2091,238290,validation
2092,238290,examples
2093,238290,test
2094,238290,examples
2095,238290,validation
2096,238290,training
2097,238290,test
2098,238290,test
2099,238290,training
2100,238290,examples
2101,238290,test
2102,238290,training
2103,238310,validation
2104,238310,validation
2105,238310,examples
2106,238310,examples
2107,238310,training
2108,238310,training
2109,238310,validation
2110,238310,examples
2111,238310,validation
2112,238310,examples
2113,238310,test
2114,238310,training
2115,238310,training
2116,238310,examples
2117,238310,training
2118,238310,training
2119,238310,training
2120,238310,examples
2121,238310,examples
2122,238310,validation
2123,238310,examples
2124,238310,training
2125,238310,examples
2126,238310,training
2127,238310,examples
2128,238310,training
2129,238310,training
2130,238310,test
2131,238310,test
2132,238310,training
2133,238310,test
2134,238310,training
2135,238310,validation
2136,238310,test
2137,238310,examples
2138,238310,validation
2139,238320,examples
2140,238320,examples
2141,238320,training
2142,238320,examples
2143,238320,validation
2144,238320,test
2145,238320,training
2146,238320,examples
2147,238320,validation
2148,238320,training
2149,238320,test
2150,238320,training
2151,238320,validation
2152,238320,training
2153,238320,examples
2154,238330,validation
2155,238330,training
2156,238330,training
2157,238330,test
2158,238330,validation
2159,238330,examples
2160,238330,examples
2161,238330,test
2162,238330,training
2163,238330,training
2164,238330,examples
2165,238330,training
2166,238330,validation
2167,238330,examples
2168,238340,examples
2169,238340,test
2170,238340,training
2171,238340,validation
2172,238340,examples
2173,238340,examples
2174,238340,examples
2175,238340,validation
2176,238340,test
2177,238340,training
2178,238340,training
2179,238340,training
2180,238350,training
2181,238350,training
2182,238350,training
2183,238350,training
2184,238350,examples
2185,238350,validation
2186,238350,validation
2187,238350,test
2188,238350,examples
2189,238350,test
2190,238350,test
2191,238350,training
2192,238350,examples
2193,238350,examples
2194,238350,validation
2195,238350,test
2196,238350,training
2197,238350,examples
2198,238350,validation
2199,238350,examples
2200,238350,examples
2201,238350,test
2202,238350,validation
2203,238350,examples
2204,238350,training
2205,238350,training
2206,238350,examples
2207,238350,training
2208,238350,training
2209,238350,validation
2210,238390,training
2211,238390,test
2212,238390,examples
2213,238390,training
2214,238390,examples
2215,238390,training
